,page,/find-a-job,/universal-credit,/government/collections/financial-support-for-businesses-during-coronavirus-covid-19,max,median,mean,min
7841,/arrested-your-rights/legal-advice-at-the-police-station,0.37765098,0.29920733,0.31434432,0.37765098,0.31434432,0.33040085,0.29920733
7842,/government/publications/benefit-and-pension-rates-april-2015,0.3075586,0.37756482,0.3582197,0.37756482,0.3582197,0.34778106,0.3075586
7843,/topic/personal-tax/self-assessment/latest,0.37745368,0.30304933,0.3226589,0.37745368,0.3226589,0.3343873,0.30304933
7844,/diffuse-mesothelioma-payment,0.3290183,0.37720996,0.34397447,0.37720996,0.34397447,0.3500676,0.3290183
7845,/guidance/how-to-write-charitable-purposes,0.30737144,0.37713882,0.35740635,0.37713882,0.35740635,0.34730554,0.30737144
7846,/intracompany-transfer-worker-visa/apply-from-outside-the-uk,0.37039813,0.34470007,0.376956,0.376956,0.37039813,0.36401805,0.34470007
7847,/global-entry-usa,0.30615562,0.37679031,0.35738355,0.37679031,0.35738355,0.3467765,0.30615562
7848,/guidance/covid-19-self-test-help,0.3766153,0.30629432,0.32798508,0.3766153,0.32798508,0.33696488,0.30629432
7849,/check-university-award-degree/recognised-bodies,0.3759953,0.3540046,0.3763678,0.3763678,0.3759953,0.36878923,0.3540046
7850,/global-talent-digital-technology,0.3763305,0.32899958,0.35399315,0.3763305,0.35399315,0.35310772,0.32899958
7851,/raise-grievance-at-work/mediation,0.34862617,0.3761523,0.34278864,0.3761523,0.34862617,0.3558557,0.34278864
7852,/guidance/channings-wood-prison,0.37600976,0.3310868,0.35932592,0.37600976,0.35932592,0.35547414,0.3310868
7853,/hmrc-internal-manuals/national-minimum-wage-manual/nmwm06175,0.3072169,0.3756493,0.35631624,0.3756493,0.35631624,0.34639415,0.3072169
7854,/government/publications/standards-and-frameworks-an-overview,0.3747438,0.3062918,0.3223612,0.3747438,0.3223612,0.3344656,0.3062918
7855,/foreign-travel-advice/canada,0.37463525,0.30039325,0.32093653,0.37463525,0.32093653,0.33198833,0.30039325
7856,/government/publications/what-your-nhs-covid-pass-letter-tells-you/5314905,0.37450555,0.32528958,0.3424709,0.37450555,0.3424709,0.347422,0.32528958
7857,/carers-allowance/further-information,0.37442657,0.34633332,0.37056753,0.37442657,0.37056753,0.36377582,0.34633332
7858,/guidance/preparing-for-the-civil-service-judgement-test,0.30223572,0.3739211,0.3543651,0.3739211,0.3543651,0.3435073,0.30223572
7859,/education/further-education-funding,0.37362707,0.33517408,0.31438217,0.37362707,0.33517408,0.34106112,0.31438217
7860,/government/publications/eu-settlement-scheme-update/eu-settlement-scheme-update,0.3733502,0.33327335,0.31177485,0.3733502,0.33327335,0.33946612,0.31177485
7861,/government/publications/public-funds--2/public-funds,0.3041688,0.37301016,0.3535119,0.37301016,0.3535119,0.34356365,0.3041688
7862,/guidance/how-to-reportself-isolation-support-payments,0.30644515,0.37259185,0.3533627,0.37259185,0.3533627,0.34413323,0.30644515
7863,/student-visa/apply,0.3724413,0.3194136,0.34405625,0.3724413,0.34405625,0.34530368,0.3194136
7864,/topic/government/government-funding-programmes,0.37238732,0.30956,0.33720508,0.37238732,0.33720508,0.33971748,0.30956
7865,/rent-room-in-your-home/your-lodgers-tenancy-type,0.29521734,0.37235853,0.35320044,0.37235853,0.35320044,0.34025875,0.29521734
7866,/home-education,0.37204286,0.29443222,0.30397385,0.37204286,0.30397385,0.32348296,0.29443222
7867,/government/publications/universal-credit-and-you/draft-uc-and-you,0.37108758,0.28988194,0.2986411,0.37108758,0.2986411,0.3198702,0.28988194
7868,/set-up-a-charity,0.30400395,0.37085044,0.35144535,0.37085044,0.35144535,0.3420999,0.30400395
7869,/government/publications/the-pension-tracing-service-a-quantitative-research-study-to-establish-who-is-using-the-service-and-their-outcomes-rr697,0.30433685,0.3707843,0.35142568,0.3707843,0.35142568,0.34218228,0.30433685
7870,/government/publications/if-you-cannot-get-an-nhs-covid-pass-letter-easy-read,0.37077272,0.30317605,0.32500538,0.37077272,0.32500538,0.33298472,0.30317605
7871,/become-childminder-nanny,0.29996738,0.37028068,0.34826162,0.37028068,0.34826162,0.3395032,0.29996738
7872,/government/publications/automatic-enrolment-and-pensions-language-guide,0.37024826,0.3061932,0.32989645,0.37024826,0.32989645,0.33544597,0.3061932
7873,/foreign-travel-advice/poland,0.37013903,0.30679503,0.33375072,0.37013903,0.33375072,0.3368949,0.30679503
7874,/government/publications/carers-innovation-fund-how-to-apply/carers-innovation-fund-how-to-apply,0.3026589,0.36995232,0.34777793,0.36995232,0.34777793,0.34012973,0.3026589
7875,/get-rebate-refund-business-rates,0.36973193,0.307625,0.32734412,0.36973193,0.32734412,0.33490038,0.307625
7876,/guidance/covid-19-coronavirus-restrictions-what-you-can-and-cannot-do.pl,0.32074034,0.36973104,0.3402521,0.36973104,0.3402521,0.34357452,0.32074034
7877,/tax-credits-if-moving-country-or-travelling/immigration-control,0.36954853,0.36856985,0.36317554,0.36954853,0.36856985,0.36709797,0.36317554
7878,/find-someones-attorney-deputy-or-guardian,0.2938155,0.36949676,0.3502782,0.36949676,0.3502782,0.33786348,0.2938155
7879,/check-vehicle-safe,0.36896527,0.29992145,0.3034404,0.36896527,0.3034404,0.32410905,0.29992145
7880,/guidance/change-or-remove-your-tax-agents-authorisation,0.3609473,0.3685291,0.3663093,0.3685291,0.3663093,0.3652619,0.3609473
7881,/guidance/nhs-covid-pass,0.36843875,0.32143787,0.35171402,0.36843875,0.35171402,0.3471969,0.32143787
7882,/government/publications/application-to-extend-stay-in-the-uk-flrir,0.36835936,0.32504165,0.33661148,0.36835936,0.33661148,0.3433375,0.32504165
7883,/foreign-travel-advice/morocco/local-laws-and-customs,0.2988408,0.36826506,0.34849247,0.36826506,0.34849247,0.33853278,0.2988408
7884,/government/publications/paye-interest-free-and-low-interest-loans-p11d-ws4,0.36274907,0.3427428,0.36825398,0.36825398,0.36274907,0.35791528,0.3427428
7885,/government/publications/overseas-registries/overseas-registries,0.36816108,0.29460716,0.3130123,0.36816108,0.3130123,0.3252602,0.29460716
7886,/private-renting/repairs,0.36794722,0.2918355,0.30622178,0.36794722,0.30622178,0.3220015,0.2918355
7887,/child-trust-funds/find-a-child-trust-fund,0.3678744,0.290891,0.30480218,0.3678744,0.30480218,0.3211892,0.290891
7888,/government/publications/promoting-fundamental-british-values-through-smsc,0.3676253,0.31183615,0.3172666,0.3676253,0.3172666,0.3322427,0.31183615
7889,/government/publications/spotlight-5-using-trusts-and-similar-entities-to-reward-employees-paye-and-national-insurance-contributions-corporation-tax-and-inheritance-tax,0.3350043,0.36738545,0.33525854,0.36738545,0.33525854,0.34588274,0.3350043
7890,/simpler-income-tax-simplified-expenses/working-from-home,0.3673438,0.29034293,0.301897,0.3673438,0.301897,0.31986123,0.29034293
7891,/employment-tribunals,0.3036362,0.36710647,0.34699962,0.36710647,0.34699962,0.33924744,0.3036362
7892,/health-and-social-care/disabilities,0.36275768,0.34155586,0.3666982,0.3666982,0.36275768,0.35700393,0.34155586
7893,/complain-about-school/sen-complaints,0.36569986,0.36657393,0.33822092,0.36657393,0.36569986,0.35683158,0.33822092
7894,/company-filing-software/filing-other-information,0.36620045,0.30265802,0.3208526,0.36620045,0.3208526,0.3299037,0.30265802
7895,/buy-sell-your-home/energy-performance-certificates,0.3661477,0.29837418,0.2983406,0.3661477,0.29837418,0.32095417,0.2983406
7896,/guidance/pension-schemes-work-out-your-tapered-annual-allowance,0.3424188,0.36551458,0.33374512,0.36551458,0.3424188,0.34722614,0.33374512
7897,/check-university-award-degree,0.3653728,0.32954267,0.35318086,0.3653728,0.35318086,0.34936544,0.32954267
7898,/health-conditions-and-driving,0.33063784,0.36502868,0.33249295,0.36502868,0.33249295,0.34271982,0.33063784
7899,/government/publications/rates-and-allowances-pension-schemes,0.36449367,0.29152817,0.3112211,0.36449367,0.3112211,0.3224143,0.29152817
7900,/government/publications/guide-to-the-general-data-protection-regulation,0.364411,0.3430699,0.3155342,0.364411,0.3430699,0.34100506,0.3155342
7901,/government/publications/independent-case-examiner-service-standards,0.36433086,0.32487017,0.30458355,0.36433086,0.32487017,0.33126152,0.30458355
7902,/derivative-right-residence/errors,0.36428374,0.30294928,0.32017583,0.36428374,0.32017583,0.32913628,0.30294928
7903,/government/publications/work-and-health-programme-provider-guidance/chapter-6-working-with-participants-with-complex-needs-and-or-additional-support-requirements,0.3640866,0.33638942,0.3186363,0.3640866,0.33638942,0.33970413,0.3186363
7904,/children-with-special-educational-needs,0.36394322,0.28601882,0.29705966,0.36394322,0.29705966,0.31567392,0.28601882
7905,/government/collections/death-abroad-bereavement-packs,0.29362908,0.36390752,0.3442217,0.36390752,0.3442217,0.33391944,0.29362908
7906,/government/publications/transport-to-school-and-other-places-of-education-autumn-term-2020/dedicated-transport-to-schools-and-colleges-covid-19-operational-guidance,0.29157475,0.36338893,0.34346986,0.36338893,0.34346986,0.33281118,0.29157475
7907,/guidance/understanding-the-regional-growth-fund,0.36333793,0.28825232,0.3009465,0.36333793,0.3009465,0.31751224,0.28825232
7908,/joint-property-ownership/check-your-ownership-details,0.2924604,0.36314788,0.3394528,0.36314788,0.3394528,0.33168703,0.2924604
7909,/appeal-benefit-decision,0.2956573,0.36308274,0.34234008,0.36308274,0.34234008,0.3336934,0.2956573
7910,/school-discipline-exclusions/exclusions,0.3630602,0.29393223,0.3095053,0.3630602,0.3095053,0.32216594,0.29393223
7911,/guidance/claim-money-back-through-the-eat-out-to-help-out-scheme,0.36294925,0.2841104,0.28638804,0.36294925,0.28638804,0.31114924,0.2841104
7912,/government/publications/staff-posts-and-salary-ranges,0.2914188,0.3627721,0.34267265,0.3627721,0.34267265,0.33228785,0.2914188
7913,/government/publications/awarding-organisations-scope-of-recognition,0.29594386,0.36216977,0.34241483,0.36216977,0.34241483,0.33350947,0.29594386
7914,/government/publications/never-again-the-uks-responsibility-to-act-on-atrocities-in-xinjiang-and-beyond,0.29454553,0.36199835,0.34208888,0.36199835,0.34208888,0.33287758,0.29454553
7915,/vat-businesses,0.36172855,0.3442374,0.3167917,0.36172855,0.3442374,0.34091923,0.3167917
7916,/government-authorised-exchange/eligibility,0.29603538,0.36172178,0.33695677,0.36172178,0.33695677,0.3315713,0.29603538
7917,/government/publications/park-homes-and-sites-cases-residential-property-tribunal-t544,0.3615358,0.31923315,0.31194535,0.3615358,0.31923315,0.33090475,0.31194535
7918,/apply-for-tax-free-childcare,0.36130744,0.28644788,0.29473028,0.36130744,0.29473028,0.31416187,0.28644788
7919,/government/statistics/police-recorded-crime-open-data-tables,0.293247,0.36118054,0.34118238,0.36118054,0.34118238,0.33186996,0.293247
7920,/expenses-if-youre-self-employed/legal-financial,0.3609464,0.32888922,0.30815247,0.3609464,0.32888922,0.3326627,0.30815247
7921,/government/groups/secretary-of-state-for-transports-honorary-medical-advisory-panel-on-driving-and-disorders-of-the-cardiovascular-system,0.29076597,0.36090997,0.34074473,0.36090997,0.34074473,0.33080688,0.29076597
7922,/guidance/academies-financial-returns,0.36010796,0.35824978,0.3369048,0.36010796,0.35824978,0.3517542,0.3369048
7923,/government/publications/quarantine-arrangements-for-boarding-school-students-from-red-list-countries,0.36007452,0.29244462,0.31543785,0.36007452,0.31543785,0.3226523,0.29244462
7924,/county-court-judgments-ccj-for-debt/cancel-the-judgment,0.29758766,0.35966158,0.33761728,0.35966158,0.33761728,0.33162215,0.29758766
7925,/guidance/get-a-certificate-of-residence,0.33838034,0.35949194,0.32561275,0.35949194,0.33838034,0.3411617,0.32561275
7926,/government/publications/thameslink-southern-and-great-northern-prior-information-notice,0.35947752,0.29765794,0.32122383,0.35947752,0.32122383,0.32611978,0.29765794
7927,/appeal-high-hedges-decision,0.28906083,0.3593948,0.33915022,0.3593948,0.33915022,0.32920194,0.28906083
7928,/government/publications/employment-tribunals-powers-their-use-and-application,0.28370556,0.3592994,0.3395935,0.3592994,0.3395935,0.3275328,0.28370556
7929,/government/statistics/eu-settlement-scheme-statistics-june-2019,0.30306408,0.35887367,0.33169362,0.35887367,0.33169362,0.33121046,0.30306408
7930,/get-workplace-coronavirus-tests,0.29554537,0.35868964,0.33596843,0.35868964,0.33596843,0.3300678,0.29554537
7931,/guidance/information-for-individuals-that-have-been-referred-to-dbs,0.3584771,0.30205348,0.29045194,0.3584771,0.30205348,0.31699416,0.29045194
7932,/guidance/immigration-rules/immigration-rules-index,0.30956364,0.35803303,0.32977608,0.35803303,0.32977608,0.33245757,0.30956364
7933,/repaying-your-student-loan/print,0.35793194,0.29385364,0.29969636,0.35793194,0.29969636,0.31716064,0.29385364
7934,/pest-control,0.35783717,0.2992211,0.28880256,0.35783717,0.2992211,0.31528693,0.28880256
7935,/oneoff-decision-personal-welfare/how-to-apply,0.3339168,0.3577632,0.33202773,0.3577632,0.3339168,0.3412359,0.33202773
7936,/guidance/help-and-support-for-the-hmrc-personal-tax-account,0.3575639,0.28740603,0.30874747,0.3575639,0.30874747,0.3179058,0.28740603
7937,/capital-allowances/what-you-can-claim-on,0.3164458,0.35679278,0.32686725,0.35679278,0.32686725,0.33336863,0.3164458
7938,/government/get-involved/take-part/set-up-a-new-school,0.35662842,0.27540162,0.2880042,0.35662842,0.2880042,0.30667806,0.27540162
7939,/government/publications/civil-service-pay-remit-guidance-202122,0.28401935,0.35643503,0.33606306,0.35643503,0.33606306,0.32550582,0.28401935
7940,/government/publications/reliability-of-vocational-assessment-level-3-tech-qualifications,0.32350606,0.35640576,0.32301882,0.35640576,0.32350606,0.3343102,0.32301882
7941,/service-manual/communities/data-science-community,0.28603575,0.35630083,0.3359115,0.35630083,0.3359115,0.3260827,0.28603575
7942,/government/publications/applying-to-waive-disqualification-early-years-and-childcare-providers/applying-to-waive-disqualification-early-years-and-childcare-provision,0.35626373,0.27708784,0.29261985,0.35626373,0.29261985,0.30865714,0.27708784
7943,/guidance/charity-trustee-whats-involved,0.3562369,0.28623587,0.3066462,0.3562369,0.3066462,0.316373,0.28623587
7944,/brexit.cy,0.30351868,0.35613173,0.34184554,0.35613173,0.34184554,0.333832,0.30351868
7945,/foreign-travel-advice/spain/travel-advice-help-and-support,0.35603097,0.27915877,0.28702298,0.35603097,0.28702298,0.30740425,0.27915877
7946,/browse/environment-countryside/recycling-waste-management,0.3558846,0.2820979,0.28093123,0.3558846,0.2820979,0.30630457,0.28093123
7947,/guidance/general-information-assessing-fitness-to-drive,0.35536784,0.28691238,0.2828267,0.35536784,0.28691238,0.30836895,0.2828267
7948,/government/publications/car-show-me-tell-me-vehicle-safety-questions/car-show-me-tell-me-vehicle-safety-questions,0.35460046,0.31823233,0.29400498,0.35460046,0.31823233,0.32227924,0.29400498
7949,/tax-employee-share-schemes/enterprise-management-incentives-emis,0.35443702,0.32336986,0.33099908,0.35443702,0.33099908,0.33626866,0.32336986
7950,/manage-child-maintenance-case/contact,0.3542664,0.27812457,0.29671597,0.3542664,0.29671597,0.3097023,0.27812457
7951,/government/publications/pre-registration-briefing-for-those-wishing-to-become-childcare-providers,0.2851526,0.35419822,0.3300246,0.35419822,0.3300246,0.32312515,0.2851526
7952,/government/publications/castlemartin-firing-notice--2/castlemartin-firing-notice-july-2021,0.3240101,0.35407192,0.32745892,0.35407192,0.32745892,0.33518028,0.3240101
7953,/guidance/healthcare-for-eu-and-efta-citizens-visiting-the-uk,0.35389817,0.28389362,0.29421335,0.35389817,0.29421335,0.31066838,0.28389362
7954,/government/publications/easy-read-support-for-mortgage-interest-smi/get-help-from-support-for-mortgage-interest-easy-read,0.353878,0.2964058,0.30506364,0.353878,0.30506364,0.31844914,0.2964058
7955,/business-and-industry,0.35376838,0.3125181,0.33323255,0.35376838,0.33323255,0.333173,0.3125181
7956,/government/publications/covid-19-free-school-meals-guidance,0.28407615,0.35340577,0.3329243,0.35340577,0.3329243,0.32346874,0.28407615
7957,/asesiad-syml,0.343466,0.32879177,0.35330835,0.35330835,0.343466,0.34185538,0.32879177
7958,/guidance/claim-a-waiver-for-duty-on-goods-that-you-bring-to-northern-ireland-from-great-britain,0.2853617,0.35261157,0.3292313,0.35261157,0.3292313,0.32240152,0.2853617
7959,/government/statistics/multi-agency-public-protection-arrangements-mappa-annual-report-2019-to-2020,0.35256895,0.2976985,0.32294324,0.35256895,0.32294324,0.32440355,0.2976985
7960,/guidance/what-to-expect-coming-to-a-court-or-tribunal,0.3518938,0.27467853,0.2770809,0.3518938,0.2770809,0.30121776,0.27467853
7961,/government/publications/inheritance-tax-main-residence-nil-rate-band-and-the-existing-nil-rate-band/inheritance-tax-main-residence-nil-rate-band-and-the-existing-nil-rate-band,0.3518657,0.28659624,0.2790377,0.3518657,0.28659624,0.30583322,0.2790377
7962,/browse/business/manufacturing,0.28837168,0.3516419,0.3235679,0.3516419,0.3235679,0.3211938,0.28837168
7963,/guidance/vat-relief-on-certain-building-work-if-you-have-a-disability,0.28184855,0.35142922,0.33084014,0.35142922,0.33084014,0.32137263,0.28184855
7964,/young-people-in-custody,0.35119805,0.28024143,0.28399557,0.35119805,0.28399557,0.305145,0.28024143
7965,/government/publications/premises-licence-application-forms/premises-licence-guidance,0.31250933,0.3511422,0.3191967,0.3511422,0.3191967,0.32761607,0.31250933
7966,/guidance/war-pension-assessment-apply-for-a-review,0.35110644,0.27983704,0.3013439,0.35110644,0.3013439,0.31076244,0.27983704
7967,/right-of-abode/commonwealth-citizens,0.35101998,0.2966878,0.32340676,0.35101998,0.32340676,0.32370487,0.2966878
7968,/guidance/academies-accounts-return,0.35064888,0.31136107,0.29500908,0.35064888,0.31136107,0.31900635,0.29500908
7969,/government/organisations/uk-hydrographic-office/about/recruitment,0.35047874,0.29452938,0.2992769,0.35047874,0.2992769,0.31476167,0.29452938
7970,/government/statistics/personal-independence-payment-statistics-to-january-2021/personal-independence-payment-statistics-to-january-2021,0.35041776,0.27918527,0.30010802,0.35041776,0.30010802,0.30990368,0.27918527
7971,/guidance/self-isolating-after-returning-to-the-uk-your-employment-rights,0.35034925,0.28238022,0.30295753,0.35034925,0.30295753,0.31189567,0.28238022
7972,/government/publications/bwletin-cyflogwr-chwefror-2021/bwletin-cyflogwr-chwefror-2021,0.34998202,0.28848666,0.30674577,0.34998202,0.30674577,0.3150715,0.28848666
7973,/government/publications/family-life-as-a-partner-or-parent-private-life-and-exceptional-circumstance,0.34990227,0.30626822,0.33754563,0.34990227,0.33754563,0.33123872,0.30626822
7974,/government/publications/civil-service-pay-remit-guidance-202021,0.33085477,0.31887236,0.34963226,0.34963226,0.33085477,0.33311978,0.31887236
7975,/guidance/manually-calculate-deductions-due-on-the-loan-charge,0.31727713,0.34945795,0.31762406,0.34945795,0.31762406,0.32811972,0.31727713
7976,/check-hgv-border,0.34943452,0.2730848,0.2844745,0.34943452,0.2844745,0.30233127,0.2730848
7977,/entering-staying-uk/asylum-refugee-human-rights-claims,0.34248814,0.34939736,0.31937385,0.34939736,0.34248814,0.33708644,0.31937385
7978,/windrush-prove-your-right-to-be-in-the-uk/you-arrived-before-1973-from-a-commonwealth-country,0.3491199,0.30177674,0.28650925,0.3491199,0.30177674,0.31246865,0.28650925
7979,/government/publications/independent-case-examiner-service-standards/independent-case-examiner-service-standards-data,0.3489602,0.30003506,0.28273925,0.3489602,0.30003506,0.3105782,0.28273925
7980,/government/publications/list-of-prohibited-or-suspended-immigration-advisers,0.34891918,0.28829286,0.31544414,0.34891918,0.31544414,0.31755206,0.28829286
7981,/browse/tax/court-claims-debt-bankruptcy,0.34865895,0.29238,0.31793976,0.34865895,0.31793976,0.31965956,0.29238
7982,/government/publications/keep-a-record-of-your-pupils-driving-lessons,0.34858987,0.28690994,0.31400144,0.34858987,0.31400144,0.31650043,0.28690994
7983,/government/publications/alcohol-licensing-fee-levels/additional-and-other-fees,0.3483887,0.2727061,0.2906952,0.3483887,0.2906952,0.30393,0.2727061
7984,/government/publications/gl24-if-you-think-our-decision-is-wrong,0.28300393,0.34836707,0.32416084,0.34836707,0.32416084,0.31851062,0.28300393
7985,/government/publications/hmg-personnel-security-controls,0.3482751,0.28511643,0.30897415,0.3482751,0.30897415,0.31412187,0.28511643
7986,/overseas-domestic-worker-visa/eligibility,0.28486726,0.34822777,0.3295464,0.34822777,0.3295464,0.32088047,0.28486726
7987,/hmrc-internal-manuals/national-minimum-wage-manual/nmwm06170,0.28036013,0.34776357,0.3271767,0.34776357,0.3271767,0.31843346,0.28036013
7988,/uk-visa-sponsorship-employers/atas-certificates,0.34761894,0.29068363,0.31816888,0.34761894,0.31816888,0.3188238,0.29068363
7989,/stopped-by-police-while-driving-your-rights/faults-with-your-vehicle,0.34756854,0.31306016,0.2899652,0.34756854,0.31306016,0.31686464,0.2899652
7990,/guidance/qualified-teacher-status-qts,0.34745085,0.27379614,0.28891227,0.34745085,0.28891227,0.30338642,0.27379614
7991,/capital-allowances/annual-investment-allowance,0.3005619,0.3474083,0.3184469,0.3474083,0.3184469,0.32213902,0.3005619
7992,/government/groups/insolvency-service-legal-services-directorate,0.28135142,0.3472621,0.32631263,0.3472621,0.32631263,0.3183087,0.28135142
7993,/government/collections/assessing-fitness-to-drive-guide-for-medical-professionals,0.29011518,0.34697625,0.3168717,0.34697625,0.3168717,0.3179877,0.29011518
7994,/government/publications/national-probation-service-england-and-wales-divisions-map,0.27799648,0.3469595,0.32573187,0.3469595,0.32573187,0.31689596,0.27799648
7995,/education/data-collection-for-further-education-providers,0.3465316,0.28412595,0.30943483,0.3465316,0.30943483,0.31336412,0.28412595
7996,/skilled-worker-visa/extend-your-visa,0.2737794,0.3461569,0.32530928,0.3461569,0.32530928,0.31508186,0.2737794
7997,/government/publications/kickstart-scheme-promotional-materials,0.34609896,0.27622607,0.27484593,0.34609896,0.27622607,0.299057,0.27484593
7998,/get-refund-interest-corporation-tax,0.27156502,0.34605923,0.32546073,0.34605923,0.32546073,0.31436166,0.27156502
7999,/capital-gains-tax/market-value,0.34590024,0.275772,0.2699647,0.34590024,0.275772,0.29721233,0.2699647
8000,/police-powers-to-stop-and-search-your-rights,0.34572777,0.26570806,0.27424374,0.34572777,0.27424374,0.29522654,0.26570806
8001,/oneoff-decision-personal-welfare/what-happens-next,0.31792143,0.3454939,0.31897664,0.3454939,0.31897664,0.32746398,0.31792143
8002,/your-rights-bailiffs,0.3453755,0.30269143,0.30482474,0.3453755,0.30482474,0.31763056,0.30269143
8003,/government/collections/fe-choices,0.34533235,0.30324054,0.33435526,0.34533235,0.33435526,0.3276427,0.30324054
8004,/guidance/using-personal-data-in-your-business-or-other-organisation,0.29260802,0.34446126,0.31429085,0.34446126,0.31429085,0.31712005,0.29260802
8005,/seasonal-worker-visa,0.27754468,0.344458,0.3217838,0.344458,0.3217838,0.3145955,0.27754468
8006,/government/collections/searching-our-registers-of-attorneys-and-deputies,0.26793224,0.3444436,0.32433552,0.3444436,0.32433552,0.3122371,0.26793224
8007,/government/publications/guardians-allowance-claim-form-bg1,0.27698725,0.34386137,0.32121965,0.34386137,0.32121965,0.31402278,0.27698725
8008,/guidance/subject-knowledge-enhancement-an-introduction,0.34242466,0.29297057,0.32216293,0.34242466,0.32216293,0.31918606,0.29297057
8009,/rent-room-in-your-home/rent-bills-and-tax,0.26731917,0.34221348,0.32137388,0.34221348,0.32137388,0.31030217,0.26731917
8010,/government/publications/apprenticeships-that-support-public-health-careers,0.3417356,0.3130289,0.32680494,0.3417356,0.32680494,0.32718983,0.3130289
8011,/correct-marriage-registration/apply-to-correct-a-mistake,0.33613458,0.31696314,0.34154278,0.34154278,0.33613458,0.33154684,0.31696314
8012,/check-council-missing-dog,0.34125516,0.2891792,0.27321225,0.34125516,0.2891792,0.30121556,0.27321225
8013,/countryside-stewardship-grants/rush-infestation-control-supplement-gs16,0.34115735,0.3004938,0.2921221,0.34115735,0.3004938,0.31125775,0.2921221
8014,/government/publications/easy-read-support-for-mortgage-interest-smi,0.274097,0.34105062,0.3207738,0.34105062,0.3207738,0.3119738,0.274097
8015,/government/publications/immigration-syllabus-level-1-oisc,0.34104413,0.26122203,0.26671353,0.34104413,0.26671353,0.2896599,0.26122203
8016,/guidance/disguised-remuneration-settling-your-tax-affairs,0.34098607,0.2667608,0.28772113,0.34098607,0.28772113,0.29848933,0.2667608
8017,/government/publications/record-your-private-practice-when-youre-learning-to-drive,0.34073812,0.27668655,0.30278897,0.34073812,0.30278897,0.30673787,0.27668655
8018,/guidance/living-in-belgium,0.34068444,0.2720481,0.2921084,0.34068444,0.2921084,0.30161366,0.2720481
8019,/government/collections/road-fuel-and-other-petroleum-product-prices,0.34030914,0.27128696,0.29241118,0.34030914,0.29241118,0.30133578,0.27128696
8020,/guidance/pension-schemes-and-unauthorised-payments,0.3402982,0.26733792,0.28891775,0.3402982,0.28891775,0.29885128,0.26733792
8021,/get-help-hmrc-extra-support/information-in-another-language,0.34028283,0.26217732,0.26164603,0.34028283,0.26217732,0.2880354,0.26164603
8022,/first-company-accounts-and-return/trading-after-set-up,0.33994153,0.33007383,0.3026915,0.33994153,0.33007383,0.3242356,0.3026915
8023,/airport-rights,0.3293845,0.31209022,0.3396531,0.3396531,0.3293845,0.3270426,0.31209022
8024,/government/organisations/lammy-review/about,0.3392294,0.27074328,0.2932242,0.3392294,0.2932242,0.30106565,0.27074328
8025,/government/publications/school-direct-salaried-funding-manual,0.33829674,0.2896154,0.31884816,0.33829674,0.31884816,0.31558678,0.2896154
8026,/government/organisations/public-health-england/about/recruitment,0.33822522,0.26060885,0.27236906,0.33822522,0.27236906,0.290401,0.26060885
8027,/historic-vehicles/vehicles-exempt-from-vehicle-tax,0.338212,0.2596729,0.27760112,0.338212,0.27760112,0.29182866,0.2596729
8028,/types-of-british-nationality/british-national-overseas,0.33807114,0.26483187,0.28746298,0.33807114,0.28746298,0.29678866,0.26483187
8029,/government/publications/universal-credit-and-your-claimant-commitment-quick-guide/universal-credit-and-your-claimant-commitment,0.3380417,0.26478598,0.26613063,0.3380417,0.26613063,0.28965276,0.26478598
8030,/government/publications/international-classified-information-security-clearance,0.3372951,0.27072906,0.2932851,0.3372951,0.2932851,0.3004364,0.27072906
8031,/hmrc-internal-manuals/national-minimum-wage-manual/nmwm04010,0.26902062,0.33720356,0.31605038,0.33720356,0.31605038,0.30742487,0.26902062
8032,/government/publications/g1-online-confidential-medical-information,0.2947792,0.33707133,0.30473405,0.33707133,0.30473405,0.31219485,0.2947792
8033,/government/publications/pa7env-envelope-label-for-storing-your-will-or-codicil,0.26905337,0.33689806,0.3139777,0.33689806,0.3139777,0.30664304,0.26905337
8034,/government/publications/iceland-list-of-lawyers,0.3366453,0.26193345,0.28266916,0.3366453,0.28266916,0.2937493,0.26193345
8035,/government/get-involved/take-part/start-a-public-service-mutual,0.27102953,0.3365901,0.3128389,0.3365901,0.3128389,0.30681953,0.27102953
8036,/guidance/defer-your-self-assessment-payment-on-account-due-to-coronavirus-covid-19,0.31450415,0.30728796,0.33655968,0.33655968,0.31450415,0.3194506,0.30728796
8037,/government/collections/cru,0.33635294,0.26523966,0.2779189,0.33635294,0.2779189,0.29317048,0.26523966
8038,/government/collections/your-data-and-how-we-use-it,0.33559197,0.2621697,0.2814446,0.33559197,0.2814446,0.29306874,0.2621697
8039,/help-for-disabled-child/home-adaptations,0.26481923,0.3352357,0.31386963,0.3352357,0.31386963,0.30464152,0.26481923
8040,/guidance/order-certified-copies-and-certificates-from-companies-house,0.31421492,0.33518213,0.3020011,0.33518213,0.31421492,0.3171327,0.3020011
8041,/help-for-disabled-child/motability-scheme,0.26305687,0.33474195,0.31282136,0.33474195,0.31282136,0.30354008,0.26305687
8042,/guidance/apprenticeship-funding-rules-for-employer-providers,0.33469474,0.260514,0.27954373,0.33469474,0.27954373,0.29158416,0.260514
8043,/government/organisations/homes-england/about/access-and-opening,0.33447868,0.2525338,0.2560635,0.33447868,0.2560635,0.28102532,0.2525338
